,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
125487,OWID_WRL,,World,2020-04-08,1483141.0,83321.0,74863.286,95052.0,6829.0,6338.286,188.336,10.58,9.506,12.07,0.867,0.805,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125488,OWID_WRL,,World,2020-04-09,1570148.0,87007.0,75431.857,102920.0,7868.0,6620.571,199.385,11.049,9.579,13.069,0.999,0.841,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125489,OWID_WRL,,World,2020-04-10,1655435.0,85287.0,75583.0,110337.0,7417.0,6797.571,210.215,10.83,9.598,14.011,0.942,0.863,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125490,OWID_WRL,,World,2020-04-11,1729825.0,74390.0,77768.143,116623.0,6286.0,6841.286,219.661,9.446,9.875,14.809,0.798,0.869,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125491,OWID_WRL,,World,2020-04-12,1849397.0,119572.0,84727.571,122563.0,5940.0,6940.857,234.845,15.184,10.759,15.564,0.754,0.881,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125492,OWID_WRL,,World,2020-04-13,1920450.0,71053.0,84319.429,128582.0,6019.0,6952.857,243.868,9.023,10.707,16.328,0.764,0.883,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125493,OWID_WRL,,World,2020-04-14,2004357.0,83907.0,86362.429,135687.0,7105.0,6780.571,254.523,10.655,10.967,17.23,0.902,0.861,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125494,OWID_WRL,,World,2020-04-15,2082578.0,78221.0,85633.857,144231.0,8544.0,7025.571,264.456,9.933,10.874,18.315,1.085,0.892,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125495,OWID_WRL,,World,2020-04-16,2178264.0,95686.0,86873.714,151650.0,7419.0,6961.429,276.606,12.151,11.032,19.257,0.942,0.884,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125496,OWID_WRL,,World,2020-04-17,2266302.0,88038.0,87266.714,160151.0,8501.0,7116.286,287.786,11.179,11.082,20.337,1.079,0.904,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125497,OWID_WRL,,World,2020-04-18,2343474.0,77172.0,87664.143,166353.0,6202.0,7104.286,297.585,9.8,11.132,21.124,0.788,0.902,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125498,OWID_WRL,,World,2020-04-19,2420249.0,76775.0,81550.286,171704.0,5351.0,7020.143,307.335,9.749,10.356,21.804,0.679,0.891,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125499,OWID_WRL,,World,2020-04-20,2495798.0,75549.0,82192.571,177752.0,6048.0,7024.286,316.928,9.594,10.437,22.572,0.768,0.892,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125500,OWID_WRL,,World,2020-04-21,2571854.0,76056.0,81071.0,185154.0,7402.0,7066.714,326.586,9.658,10.295,23.512,0.94,0.897,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125501,OWID_WRL,,World,2020-04-22,2653236.0,81382.0,81522.571,192181.0,7027.0,6850.0,336.92,10.334,10.352,24.404,0.892,0.87,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125502,OWID_WRL,,World,2020-04-23,2737234.0,83998.0,79852.857,199179.0,6998.0,6789.857,347.587,10.666,10.14,25.293,0.889,0.862,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125503,OWID_WRL,,World,2020-04-24,2821349.0,84115.0,79292.429,206093.0,6914.0,6563.143,358.268,10.681,10.069,26.171,0.878,0.833,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125504,OWID_WRL,,World,2020-04-25,2903700.0,82351.0,80032.286,211977.0,5884.0,6517.714,368.725,10.457,10.163,26.918,0.747,0.828,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125505,OWID_WRL,,World,2020-04-26,2975267.0,71567.0,79288.286,216230.0,4253.0,6360.857,377.813,9.088,10.068,27.458,0.54,0.808,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125506,OWID_WRL,,World,2020-04-27,3045514.0,70247.0,78530.857,221160.0,4930.0,6201.143,386.734,8.92,9.972,28.084,0.626,0.787,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125507,OWID_WRL,,World,2020-04-28,3121393.0,75879.0,78505.571,227995.0,6835.0,6120.143,396.369,9.635,9.969,28.952,0.868,0.777,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125508,OWID_WRL,,World,2020-04-29,3198418.0,77025.0,77883.143,234942.0,6947.0,6108.714,406.15,9.781,9.89,29.834,0.882,0.776,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125509,OWID_WRL,,World,2020-04-30,3281836.0,83418.0,77800.286,240996.0,6054.0,5973.857,416.743,10.593,9.879,30.603,0.769,0.759,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125510,OWID_WRL,,World,2020-05-01,3370329.0,88493.0,78425.714,246467.0,5471.0,5767.714,427.98,11.237,9.959,31.298,0.695,0.732,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125511,OWID_WRL,,World,2020-05-02,3449553.0,79224.0,77979.0,252311.0,5844.0,5762.0,438.04,10.06,9.902,32.04,0.742,0.732,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125512,OWID_WRL,,World,2020-05-03,3524161.0,74608.0,78413.429,256158.0,3847.0,5704.0,447.514,9.474,9.957,32.528,0.489,0.724,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125513,OWID_WRL,,World,2020-05-04,3601967.0,77806.0,79493.286,260710.0,4552.0,5650.0,457.395,9.88,10.094,33.106,0.578,0.717,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125514,OWID_WRL,,World,2020-05-05,3682236.0,80269.0,80120.429,266837.0,6127.0,5548.857,467.588,10.193,10.174,33.884,0.778,0.705,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125515,OWID_WRL,,World,2020-05-06,3772615.0,90379.0,82028.143,273722.0,6885.0,5540.0,479.064,11.477,10.416,34.759,0.874,0.703,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125516,OWID_WRL,,World,2020-05-07,3861577.0,88962.0,82820.143,279419.0,5697.0,5489.0,490.361,11.297,10.517,35.482,0.723,0.697,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125517,OWID_WRL,,World,2020-05-08,3952143.0,90566.0,83116.286,285347.0,5928.0,5554.286,501.862,11.5,10.554,36.235,0.753,0.705,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125518,OWID_WRL,,World,2020-05-09,4036433.0,84290.0,83840.0,289933.0,4586.0,5374.571,512.565,10.704,10.646,36.817,0.582,0.682,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125519,OWID_WRL,,World,2020-05-10,4112031.0,75598.0,83981.429,293974.0,4041.0,5402.286,522.165,9.6,10.664,37.33,0.513,0.686,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125520,OWID_WRL,,World,2020-05-11,4188339.0,76308.0,83767.429,297890.0,3916.0,5311.429,531.855,9.69,10.637,37.827,0.497,0.674,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125521,OWID_WRL,,World,2020-05-12,4272822.0,84483.0,84369.429,303770.0,5880.0,5276.143,542.583,10.728,10.714,38.574,0.747,0.67,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125522,OWID_WRL,,World,2020-05-13,4357833.0,85011.0,83602.571,309256.0,5486.0,5076.286,553.378,10.795,10.616,39.271,0.697,0.645,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125523,OWID_WRL,,World,2020-05-14,4453798.0,95965.0,84603.0,314838.0,5582.0,5059.857,565.564,12.186,10.743,39.98,0.709,0.643,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125524,OWID_WRL,,World,2020-05-15,4549957.0,96159.0,85402.0,320474.0,5636.0,5018.143,577.775,12.211,10.845,40.695,0.716,0.637,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125525,OWID_WRL,,World,2020-05-16,4644155.0,94198.0,86817.429,325024.0,4550.0,5013.0,589.737,11.962,11.024,41.273,0.578,0.637,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125526,OWID_WRL,,World,2020-05-17,4722423.0,78268.0,87198.857,328598.0,3574.0,4946.286,599.675,9.939,11.073,41.727,0.454,0.628,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125527,OWID_WRL,,World,2020-05-18,4811327.0,88904.0,88998.286,332747.0,4149.0,4979.571,610.965,11.289,11.301,42.254,0.527,0.632,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125528,OWID_WRL,,World,2020-05-19,4908172.0,96845.0,90764.286,337874.0,5127.0,4872.0,623.263,12.298,11.526,42.905,0.651,0.619,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125529,OWID_WRL,,World,2020-05-20,5010366.0,102194.0,93219.0,343067.0,5193.0,4830.143,636.24,12.977,11.837,43.564,0.659,0.613,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125530,OWID_WRL,,World,2020-05-21,5117201.0,106835.0,94771.857,348152.0,5085.0,4759.143,649.806,13.566,12.035,44.21,0.646,0.604,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125531,OWID_WRL,,World,2020-05-22,5223523.0,106322.0,96223.714,353809.0,5657.0,4762.143,663.307,13.501,12.219,44.928,0.718,0.605,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125532,OWID_WRL,,World,2020-05-23,5327994.0,104471.0,97691.286,358105.0,4296.0,4725.857,676.574,13.266,12.405,45.474,0.546,0.6,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125533,OWID_WRL,,World,2020-05-24,5422673.0,94679.0,100035.714,361589.0,3484.0,4713.0,688.596,12.023,12.703,45.916,0.442,0.598,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125534,OWID_WRL,,World,2020-05-25,5509051.0,86378.0,99674.857,363203.0,1614.0,4350.857,699.565,10.969,12.657,46.121,0.205,0.552,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125535,OWID_WRL,,World,2020-05-26,5602255.0,93204.0,99154.714,367844.0,4641.0,4281.429,711.401,11.835,12.591,46.711,0.589,0.544,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125536,OWID_WRL,,World,2020-05-27,5705874.0,103619.0,99358.286,373262.0,5418.0,4313.571,724.559,13.158,12.617,47.399,0.688,0.548,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125537,OWID_WRL,,World,2020-05-28,5824377.0,118503.0,101025.143,378270.0,5008.0,4302.571,739.607,15.048,12.829,48.034,0.636,0.546,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125538,OWID_WRL,,World,2020-05-29,5945547.0,121170.0,103146.286,383417.0,5147.0,4229.714,754.993,15.387,13.098,48.688,0.654,0.537,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125539,OWID_WRL,,World,2020-05-30,6082395.0,136848.0,107771.571,387797.0,4380.0,4241.714,772.371,17.378,13.685,49.244,0.556,0.539,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125540,OWID_WRL,,World,2020-05-31,6189006.0,106611.0,109476.143,390953.0,3156.0,4194.857,785.909,13.538,13.902,49.645,0.401,0.533,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125541,OWID_WRL,,World,2020-06-01,6284823.0,95817.0,110824.571,394467.0,3514.0,4466.286,798.076,12.167,14.073,50.091,0.446,0.567,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125542,OWID_WRL,,World,2020-06-02,6406563.0,121740.0,114901.143,399669.0,5202.0,4546.429,813.535,15.459,14.591,50.752,0.661,0.577,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125543,OWID_WRL,,World,2020-06-03,6520760.0,114197.0,116412.286,405511.0,5842.0,4607.0,828.037,14.501,14.783,51.494,0.742,0.585,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125544,OWID_WRL,,World,2020-06-04,6651632.0,130872.0,118179.286,410946.0,5435.0,4668.0,844.655,16.619,15.007,52.184,0.69,0.593,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125545,OWID_WRL,,World,2020-06-05,6782711.0,131079.0,119594.857,416000.0,5054.0,4654.714,861.3,16.645,15.187,52.826,0.642,0.591,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125546,OWID_WRL,,World,2020-06-06,6916531.0,133820.0,119162.286,420211.0,4211.0,4630.571,878.293,16.993,15.132,53.36,0.535,0.588,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125547,OWID_WRL,,World,2020-06-07,7029324.0,112793.0,120045.429,423396.0,3185.0,4634.714,892.616,14.323,15.244,53.765,0.404,0.589,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125548,OWID_WRL,,World,2020-06-08,7130609.0,101285.0,120826.571,427563.0,4167.0,4728.0,905.478,12.862,15.343,54.294,0.529,0.6,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125549,OWID_WRL,,World,2020-06-09,7255193.0,124584.0,121232.857,432762.0,5199.0,4727.571,921.298,15.82,15.395,54.954,0.66,0.6,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125550,OWID_WRL,,World,2020-06-10,7390530.0,135337.0,124252.857,438243.0,5481.0,4676.0,938.484,17.186,15.778,55.65,0.696,0.594,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125551,OWID_WRL,,World,2020-06-11,7527833.0,137303.0,125171.571,443298.0,5055.0,4621.714,955.919,17.435,15.895,56.292,0.642,0.587,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125552,OWID_WRL,,World,2020-06-12,7657005.0,129172.0,124899.143,448103.0,4805.0,4586.143,972.322,16.403,15.86,56.902,0.61,0.582,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125553,OWID_WRL,,World,2020-06-13,7792033.0,135028.0,125071.714,452546.0,4443.0,4619.286,989.469,17.146,15.882,57.466,0.564,0.587,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125554,OWID_WRL,,World,2020-06-14,7924681.0,132648.0,127908.143,456192.0,3646.0,4685.143,1006.313,16.844,16.242,57.929,0.463,0.595,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125555,OWID_WRL,,World,2020-06-15,8043088.0,118407.0,130354.143,460030.0,3838.0,4638.143,1021.349,15.036,16.553,58.417,0.487,0.589,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125556,OWID_WRL,,World,2020-06-16,8184798.0,141710.0,132800.714,467126.0,7096.0,4909.143,1039.344,17.995,16.864,59.318,0.901,0.623,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125557,OWID_WRL,,World,2020-06-17,8329506.0,144708.0,134139.429,472700.0,5574.0,4922.429,1057.72,18.376,17.034,60.026,0.708,0.625,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125558,OWID_WRL,,World,2020-06-18,8470138.0,140632.0,134615.0,478020.0,5320.0,4960.286,1075.578,17.858,17.094,60.701,0.676,0.63,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125559,OWID_WRL,,World,2020-06-19,8650323.0,180185.0,141902.571,484399.0,6379.0,5185.143,1098.458,22.881,18.019,61.511,0.81,0.658,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125560,OWID_WRL,,World,2020-06-20,8807900.0,157577.0,145123.857,488911.0,4512.0,5195.0,1118.468,20.01,18.429,62.084,0.573,0.66,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125561,OWID_WRL,,World,2020-06-21,8936634.0,128734.0,144564.714,493529.0,4618.0,5333.857,1134.816,16.347,18.358,62.671,0.586,0.677,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
